Breakdown,Value,ticker
zip,6000,LIN.AX
sector,Basic Materials,LIN.AX
longBusinessSummary,"Lindian Resources Limited, together with its subsidiaries, engages in the exploration of mineral properties in Africa. It primarily explores for gold, bauxite, and rare earths mineral ores. The company focuses on the Gaoual Bauxite project, Woula Bauxite project, and Lelouma Bauxite project located in the north west of Guinea, West Africa; and Lushoto and Pare Bauxite projects located in Tanzania. Lindian Resources Limited was incorporated in 1999 and is based in Perth, Australia.",LIN.AX
city,Perth,LIN.AX
phone,61 8 6557 8838,LIN.AX
state,WA,LIN.AX
country,Australia,LIN.AX
website,https://www.lindianresources.com.au,LIN.AX
maxAge,86400,LIN.AX
address1,108 St Georges Terrace,LIN.AX
industry,Other Industrial Metals & Mining,LIN.AX
address2,Level 24,LIN.AX
