Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,ticker
changeToLiabilities,0.0,0.0,0.0,29M.AX
totalCashflowsFromInvestingActivities,-107290000.0,-93840000.0,-78025000.0,29M.AX
netBorrowings,120723000.0,-82081000.0,23226000.0,29M.AX
totalCashFromFinancingActivities,-67974000.0,-60779000.0,-142840000.0,29M.AX
changeToOperatingActivities,-4982000.0,-27270000.0,32626000.0,29M.AX
netIncome,33194000.0,81744000.0,18101000.0,29M.AX
changeInCash,-22933000.0,33220000.0,-25538000.0,29M.AX
repurchaseOfStock,-176030000.0,-176030000.0,-185817000.0,29M.AX
totalCashFromOperatingActivities,152331000.0,187839000.0,195327000.0,29M.AX
depreciation,131791000.0,114954000.0,100175000.0,29M.AX
otherCashflowsFromFinancingActivities,-12667000.0,-11867000.0,-16425000.0,29M.AX
changeToNetincome,-7672000.0,18411000.0,44425000.0,29M.AX
capitalExpenditures,-49512000.0,-36775000.0,-39608000.0,29M.AX
issuanceOfStock,,33169000.0,36176000.0,29M.AX
