Breakdown,Value,ticker
zip,3220,TSN.AX
sector,Healthcare,TSN.AX
longBusinessSummary,"The Sustainable Nutrition Group Ltd produces, manufactures, and distributes a range of hemp products in Australia. It is involved in hemp seed selection, farming, processing, and packaging, as well as distribution and sale of bulk and retail products. The company's products include hand sanitizers, hemp oils, hemp seeds, hemp protein powders, and hemp flour under the APH and Mt Elephant brands to retail, wholesale, and white label customers. The company was formerly known as Australian Primary Hemp Limited. The Sustainable Nutrition Group Ltd was incorporated in 1995 and is based in Newtown, Australia.",TSN.AX
city,Newtown,TSN.AX
phone,61 3 5201 0398,TSN.AX
state,VIC,TSN.AX
compensationAsOfEpochDate,1640908800,TSN.AX
country,Australia,TSN.AX
website,https://www.sustainablenutrition.com.au,TSN.AX
maxAge,86400,TSN.AX
address1,53 Riversdale Road,TSN.AX
industry,Drug Manufacturers—Specialty & Generic,TSN.AX
