,0,1,ticker
0,Market Cap (intraday),966.53M,AEF.AX
1,Enterprise Value,940.29M,AEF.AX
2,Trailing P/E,86.87,AEF.AX
3,Forward P/E,,AEF.AX
4,PEG Ratio (5 yr expected),,AEF.AX
5,Price/Sales (ttm),16.47,AEF.AX
6,Price/Book (mrq),39.97,AEF.AX
7,Enterprise Value/Revenue,16.03,AEF.AX
8,Enterprise Value/EBITDA,57.80,AEF.AX
