Breakdown,Value,ticker
zip,6007,PUR.AX
sector,Basic Materials,PUR.AX
longBusinessSummary,"Pursuit Minerals Limited engages in the exploration and development of mineral properties in Australia, Sweden, Norway, and Finland. The company explores for copper, zinc, nickel, gold, silver, platinum, and vanadium deposits. It holds interests in the Paperbark project covering an area of approximately 75 square kilometers; and Bluebush project, which consist of two exploration permits covering an area of approximately 214 square kilometers situated in Northwest Queensland. The company also holds interests in the Koitelainen project located in Northern Finland; and the Karhujupukka project situated in Finland. In addition, it holds interests in the Airijoki project located in Northern Sweden. Further, the company holds interests in the Espedalen project located in southern central Norway; the Sigdal project comprises two exploration licenses; the Hosanger project located on the west coast of Norway; and Gladiator project comprising 4 exploration licenses located to the northwest of Laverton in Western Australia. The company was formerly known as Burrabulla Corporation Limited and changed its name to Pursuit Minerals Limited in August 2017. Pursuit Minerals Limited is based in West Leederville, Australia.",PUR.AX
city,West Leederville,PUR.AX
phone,61 8 6500 3271,PUR.AX
state,WA,PUR.AX
compensationAsOfEpochDate,1640908800,PUR.AX
country,Australia,PUR.AX
website,https://pursuitminerals.com.au,PUR.AX
maxAge,86400,PUR.AX
address1,246-250 Railway Parade,PUR.AX
fax,61 8 6500 3275,PUR.AX
industry,Other Industrial Metals & Mining,PUR.AX
address2,Suite 4,PUR.AX
