Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,PUR.AX
effectOfAccountingCharges,,,,,PUR.AX
incomeBeforeTax,-2280453,-1020188,-7343997,-3510282,PUR.AX
minorityInterest,,,,,PUR.AX
netIncome,-3700993,-1020188,-7343997,-3510282,PUR.AX
sellingGeneralAdministrative,930250,864393,1483558,925130,PUR.AX
grossProfit,0,0,0,0,PUR.AX
ebit,-2431906,-1035997,-7360367,-3566500,PUR.AX
operatingIncome,-2431906,-1035997,-7360367,-3566500,PUR.AX
otherOperatingExpenses,,,,,PUR.AX
interestExpense,-1089,-1089,-3820,-3820,PUR.AX
extraordinaryItems,,,,,PUR.AX
nonRecurring,,,,,PUR.AX
otherItems,,,,,PUR.AX
incomeTaxExpense,0,0,0,0,PUR.AX
totalRevenue,0,0,0,0,PUR.AX
totalOperatingExpenses,2431906,1035997,7360367,3566500,PUR.AX
costOfRevenue,0,0,0,0,PUR.AX
totalOtherIncomeExpenseNet,151453,15809,16370,56218,PUR.AX
discontinuedOperations,-1420540,-1420540,-1420540,-1420540,PUR.AX
netIncomeFromContinuingOps,-2280453,-1020188,-7343997,-3510282,PUR.AX
netIncomeApplicableToCommonShares,-3700993,-1020188,-7343997,-3510282,PUR.AX
