Breakdown,Value,ticker
zip,6004,FMLNA.AX
sector,,FMLNA.AX
longBusinessSummary,"Focus Minerals Limited engages in the exploration of gold in Western Australia. It holds a 100% interest in the Coolgardie gold project located on the western side of the Archaean Norseman-Wiluna Greenstone belt within the Coolgardie Domain; and the Laverton gold project situated in the Yilgarn Craton of Western Australia. The company was incorporated in 1978 and is headquartered in East Perth, Australia.",FMLNA.AX
city,East Perth,FMLNA.AX
phone,61 8 9215 7888,FMLNA.AX
state,WA,FMLNA.AX
compensationAsOfEpochDate,1609372800,FMLNA.AX
country,Australia,FMLNA.AX
website,https://www.focusminerals.com.au,FMLNA.AX
maxAge,86400,FMLNA.AX
address1,159 Adelaide Terrace,FMLNA.AX
fax,61 8 9215 7889,FMLNA.AX
industry,,FMLNA.AX
address2,Level 2,FMLNA.AX
