Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
investments,-12000000,25053000,10609000,11541000,FMLNA.AX
changeToLiabilities,66000,-1596000,384000,-300000,FMLNA.AX
totalCashflowsFromInvestingActivities,-22181000,13075000,2914000,1930000,FMLNA.AX
netBorrowings,20101000,20101000,20101000,20101000,FMLNA.AX
totalCashFromFinancingActivities,20101000,20101000,20101000,20101000,FMLNA.AX
changeToOperatingActivities,-67000,-154000,235000,-86000,FMLNA.AX
netIncome,-7858000,-2063000,-4207000,-6194000,FMLNA.AX
changeInCash,-6140000,10045000,1020000,-462000,FMLNA.AX
totalCashFromOperatingActivities,-4060000,-3030000,-1894000,-2392000,FMLNA.AX
depreciation,371000,523000,601000,722000,FMLNA.AX
otherCashflowsFromInvestingActivities,-131000,2056000,167000,10000,FMLNA.AX
changeToAccountReceivables,40000,241000,468000,264000,FMLNA.AX
changeToNetincome,3388000,19000,625000,3202000,FMLNA.AX
capitalExpenditures,-10050000,-14034000,-7862000,-9621000,FMLNA.AX
