Breakdown,Value,ticker
zip,1010,SPK.AX
sector,Communication Services,SPK.AX
fullTimeEmployees,5083,SPK.AX
compensationRisk,3,SPK.AX
auditRisk,1,SPK.AX
longBusinessSummary,"Spark New Zealand Limited, together with its subsidiaries, provides telecommunications and digital services in New Zealand. It offers telecommunications, information technology, media, and other digital products and services, including mobile services; voice services; broadband services; internet sports streaming services; cloud, security, and service. The company also provides IT infrastructure, business cloud, business and outsourced telecommunications, software, big data analytics, data center, and international wholesale telecommunications services. In addition, it offers local, national, and international telephone and data services; finance products; group insurance products; and mobile phone repair services. Further, the company retails telecommunications products and services; and distributes equipment. It serves consumers, households, small businesses, government, and large enterprises. The company was formerly known as Telecom Corporation of New Zealand Limited and changed its name to Spark New Zealand Limited in August 2014. Spark New Zealand Limited was incorporated in 1987 and is headquartered in Auckland, New Zealand.",SPK.AX
city,Auckland,SPK.AX
phone,64 4 471 1638,SPK.AX
shareHolderRightsRisk,1,SPK.AX
compensationAsOfEpochDate,1640908800,SPK.AX
governanceEpochDate,1632614400,SPK.AX
boardRisk,2,SPK.AX
country,New Zealand,SPK.AX
website,https://www.sparknz.co.nz,SPK.AX
maxAge,86400,SPK.AX
overallRisk,1,SPK.AX
address1,Spark City,SPK.AX
industry,Telecom Services,SPK.AX
address2,Level 2 167 Victoria Street West,SPK.AX
