Breakdown,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,2017-06-30 00:00:00,ticker
changeToLiabilities,1875000,-2178000,-1883000,1292000,RES.AX
totalCashflowsFromInvestingActivities,-4111000,-5601000,-5056000,-6858000,RES.AX
netBorrowings,5932000,11131000,7970000,4032000,RES.AX
totalCashFromFinancingActivities,5932000,11131000,7970000,4032000,RES.AX
changeToOperatingActivities,-245000,-89000,238000,312000,RES.AX
netIncome,-21587000,-6043000,-10342000,-1974000,RES.AX
changeInCash,-1151000,-255000,-2953000,-7273000,RES.AX
effectOfExchangeRate,-232000,48000,-26000,-350000,RES.AX
totalCashFromOperatingActivities,-2740000,-5833000,-5841000,-4097000,RES.AX
depreciation,113000,258000,380000,387000,RES.AX
changeToAccountReceivables,160000,-51000,935000,-212000,RES.AX
changeToNetincome,16944000,2270000,4831000,-3902000,RES.AX
capitalExpenditures,-4111000,-5601000,-5056000,-6858000,RES.AX
