Breakdown,Value,ticker
zip,4217,AMA.AX
sector,Consumer Cyclical,AMA.AX
fullTimeEmployees,3700,AMA.AX
compensationRisk,8,AMA.AX
auditRisk,10,AMA.AX
longBusinessSummary,"AMA Group Limited operates and develops complementary businesses in the automotive aftercare market in Australia and New Zealand. It operates through Vehicle Panel Repairs, and Automotive Parts and Accessories segments. The company offers motor vehicle panel repair services; manufactures motor vehicle protection products and Ute/commercial accessories; and distributes automotive electricals and 4WD accessories. It also provides motor vehicle component remanufacturing and repair services. The company was formerly known as Allomak Limited and changed its name to AMA Group Limited in December 2009. AMA Group Limited was incorporated in 2005 and is based in Bundall, Australia.",AMA.AX
city,Bundall,AMA.AX
phone,61 7 5628 3272,AMA.AX
state,QLD,AMA.AX
shareHolderRightsRisk,1,AMA.AX
compensationAsOfEpochDate,1640908800,AMA.AX
governanceEpochDate,1643673600,AMA.AX
boardRisk,5,AMA.AX
country,Australia,AMA.AX
website,https://amagroupltd.com,AMA.AX
maxAge,86400,AMA.AX
overallRisk,6,AMA.AX
address1,130 Bundall Road,AMA.AX
industry,Auto Parts,AMA.AX
address2,Level 4,AMA.AX
