,0,1,ticker
0,Market Cap (intraday),395.14M,AMA.AX
1,Enterprise Value,892.61M,AMA.AX
2,Trailing P/E,127.28,AMA.AX
3,Forward P/E,63.29,AMA.AX
4,PEG Ratio (5 yr expected),,AMA.AX
5,Price/Sales (ttm),0.32,AMA.AX
6,Price/Book (mrq),1.67,AMA.AX
7,Enterprise Value/Revenue,0.97,AMA.AX
8,Enterprise Value/EBITDA,-40.63,AMA.AX
