Breakdown,Value,ticker
zip,2010,IXU.AX
sector,Technology,IXU.AX
longBusinessSummary,"IXUP Limited engages in the development and commercialization of software in Australia. The company provides a secure data analytics and collaboration platform that offers secure sharing and analysis of sensitive information. The company was founded in 2011 and is based in Darlinghurst, Australia.",IXU.AX
city,Darlinghurst,IXU.AX
state,NSW,IXU.AX
compensationAsOfEpochDate,1640908800,IXU.AX
country,Australia,IXU.AX
website,https://www.ixup.com,IXU.AX
maxAge,86400,IXU.AX
address1,223 Liverpool Street,IXU.AX
industry,Software—Infrastructure,IXU.AX
address2,Level 3,IXU.AX
