Breakdown,Value,ticker
sector,Technology,FTC.AX
fullTimeEmployees,131,FTC.AX
longBusinessSummary,"FinTech Chain Limited, an investment holding company, engages in the provision of system development and information technology services in the People's Republic of China. It also provides point-of-sale machines. The company's products comprise Payment T+ that includes prepaid card, integrated payment cashier, and commission assignment system, as well as POS P acquiring system; Clearing F.E.A, such as bank identification number based promotion tool system, traceable transaction electronic authentication platform, horizontal alliance clearing and settlement platform, and universal points platform; Q-Life, a web-based community service system that provides digital value-added services for property management and convenient life-support services for community residents; T-Linx that integrates various payment methods, including credit/debit cards, WeChat, and QR codes, etc.; and community O2O service platform; e-commerce supply chain system services; and T-PAD, T-BOX, TL-007, TL 008/009, and T-Linx Remix Mini hardware products. In addition, it offers investment management and consultancy services. It offers its solutions for banking, catering, department store, tourism, and retail industries, as well as for community management. The company was formerly known as TTG FinTech Limited and changed its name to FinTech Chain Limited in April 2018. FinTech Chain Limited was founded in 2010 and is based in Shenzhen, the People's Republic of China.",FTC.AX
city,Shenzhen,FTC.AX
phone,86 75 5255 46800,FTC.AX
compensationAsOfEpochDate,1640908800,FTC.AX
country,China,FTC.AX
website,https://www.ttg.hk,FTC.AX
maxAge,86400,FTC.AX
address1,"1701, Block B 2",FTC.AX
fax,86 75 5254 03687,FTC.AX
industry,Software—Infrastructure,FTC.AX
address2,No.15 KeYuan Road KeXing Science Park NanShan District,FTC.AX
