Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,BOA.AX
effectOfAccountingCharges,,,,,BOA.AX
incomeBeforeTax,4205087,-339616,-795385,-422262,BOA.AX
minorityInterest,,,,,BOA.AX
netIncome,2692587,1172884,-795385,-422262,BOA.AX
sellingGeneralAdministrative,959570,351087,345343,358557,BOA.AX
grossProfit,33,27886,26,1303,BOA.AX
ebit,4182209,-342300,-811552,-446051,BOA.AX
operatingIncome,4182209,-342300,-811552,-446051,BOA.AX
otherOperatingExpenses,-5500000,-5500000,-5500000,-5500000,BOA.AX
interestExpense,-12351,-12351,-12351,-12351,BOA.AX
extraordinaryItems,,,,,BOA.AX
nonRecurring,,,,,BOA.AX
otherItems,,,,,BOA.AX
incomeTaxExpense,1512500,-1512500,0,0,BOA.AX
totalRevenue,33,27886,26,1303,BOA.AX
totalOperatingExpenses,-4182176,370186,811578,447354,BOA.AX
costOfRevenue,0,0,0,0,BOA.AX
totalOtherIncomeExpenseNet,22878,2684,16167,23789,BOA.AX
discontinuedOperations,,,,,BOA.AX
netIncomeFromContinuingOps,2692587,1172884,-795385,-422262,BOA.AX
netIncomeApplicableToCommonShares,2692587,1172884,-795385,-422262,BOA.AX
