Breakdown,Value,ticker
zip,3144,BOA.AX
sector,Basic Materials,BOA.AX
longBusinessSummary,"Boadicea Resources Ltd primarily explores for mineral properties in Western Australia. It explores for nickel, copper, gold, and lithium. The company's flagship property is the Symons Hill project covering an area of 73 square kilometers located within the Fraser Range Province of Western Australia. Boadicea Resources Ltd was incorporated in 2011 and is based in Malvern, Australia.",BOA.AX
city,Malvern,BOA.AX
phone,61 4 0985 8053,BOA.AX
state,VIC,BOA.AX
compensationAsOfEpochDate,1640908800,BOA.AX
country,Australia,BOA.AX
website,https://www.boadicea.net.au,BOA.AX
maxAge,86400,BOA.AX
address1,39A Glenferrie Road,BOA.AX
fax,61 3 9500 9508,BOA.AX
industry,Other Industrial Metals & Mining,BOA.AX
address2,Suite 2,BOA.AX
