Breakdown,Value,ticker
zip,6056,GBE.AX
sector,Basic Materials,GBE.AX
longBusinessSummary,"Globe Metals & Mining Limited invests in, develops, and explores for mineral properties in Australia and Africa. The company explores for niobium and tantalum deposits. It primarily holds 100% interest in the Kanyika project located in Malawi. The company was formerly known as Globe Uranium Limited. Globe Metals & Mining Limited was incorporated in 2005 and is headquartered in Midvale, Australia.",GBE.AX
city,Midvale,GBE.AX
phone,61 8 6118 7240,GBE.AX
state,WA,GBE.AX
compensationAsOfEpochDate,1640908800,GBE.AX
country,Australia,GBE.AX
website,https://www.globemm.com,GBE.AX
maxAge,86400,GBE.AX
address1,26 Elliott Street,GBE.AX
fax,61 8 6323 0418,GBE.AX
industry,Other Industrial Metals & Mining,GBE.AX
address2,Unit 1,GBE.AX
