Breakdown,Value,ticker
zip,5014,CSS.AX
sector,Consumer Defensive,CSS.AX
compensationRisk,7,CSS.AX
auditRisk,9,CSS.AX
longBusinessSummary,"Clean Seas Seafood Limited, together with its subsidiaries, operates in the aquaculture industry in Australia, Europe, and internationally. The company operates in two segments, Finfish Sales and Tuna Operations. It engages in the propagation, harvesting, growing, and selling of Spencer Gulf Hiramasa yellowtail kingfish; and production and sale of fingerlings. The company is also involved in the research and development activities for the aquaculture production of southern Bluefin tuna. It serves seafood distributors, wholesalers, and retailers. Clean Seas Seafood Limited was incorporated in 2000 and is based in Royal Park, Australia.",CSS.AX
city,Royal Park,CSS.AX
phone,61 8 8621 2900,CSS.AX
state,SA,CSS.AX
shareHolderRightsRisk,10,CSS.AX
compensationAsOfEpochDate,1640908800,CSS.AX
governanceEpochDate,1632614400,CSS.AX
boardRisk,9,CSS.AX
country,Australia,CSS.AX
website,https://www.cleanseas.com.au,CSS.AX
maxAge,86400,CSS.AX
overallRisk,10,CSS.AX
address1,7 Frederick Road,CSS.AX
fax,61 8 8621 2990,CSS.AX
industry,Farm Products,CSS.AX
