Breakdown,Value,ticker
zip,6007,CLE.AX
sector,Basic Materials,CLE.AX
longBusinessSummary,"Cyclone Metals Limited, together with its subsidiaries, engages in the investment, exploration, and evaluation of mineral properties. The company primarily explores for cobalt, lithium, iron ore, copper, uranium, and lead-silver-zinc deposits. It holds interests in the Marampa project that includes one mining license covering an area of 79.40 square kilometers and one exploration license covering an area of 159.78 square kilometers located in West Africa; the Kukuna project, which includes one mining license covering an area of 68 square kilometers located in the northwest of Sierra Leone; the Wee MacGregor project that includes 4 mining leases located in Queensland; and the Yalardy project comprising two tenements covering an area of 914.5 square kilometers located in the Carnarvon Basin, Western Australia. The company was formerly known as Cape Lambert Resources Limited and changed its name to Cyclone Metals Limited in October 2020. Cyclone Metals Limited was incorporated in 2000 and is headquartered in West Leederville, Australia.",CLE.AX
city,West Leederville,CLE.AX
phone,61 8 9380 9555,CLE.AX
state,WA,CLE.AX
compensationAsOfEpochDate,1640908800,CLE.AX
country,Australia,CLE.AX
website,https://cyclonemetals.com,CLE.AX
maxAge,86400,CLE.AX
address1,32 Harrogate Street,CLE.AX
fax,61 8 9380 9666,CLE.AX
industry,Other Industrial Metals & Mining,CLE.AX
