,0,1,ticker
0,Market Cap (intraday),,AR1.AX
1,Enterprise Value,,AR1.AX
2,Trailing P/E,,AR1.AX
3,Forward P/E,,AR1.AX
4,PEG Ratio (5 yr expected),,AR1.AX
5,Price/Sales (ttm),,AR1.AX
6,Price/Book (mrq),,AR1.AX
7,Enterprise Value/Revenue,,AR1.AX
8,Enterprise Value/EBITDA,,AR1.AX
