,0,1,ticker
0,Market Cap (intraday),26.81M,MQR.AX
1,Enterprise Value,25.63M,MQR.AX
2,Trailing P/E,,MQR.AX
3,Forward P/E,,MQR.AX
4,PEG Ratio (5 yr expected),,MQR.AX
5,Price/Sales (ttm),,MQR.AX
6,Price/Book (mrq),5.01,MQR.AX
7,Enterprise Value/Revenue,,MQR.AX
8,Enterprise Value/EBITDA,-10.95,MQR.AX
