Breakdown,Value,ticker
zip,2000,NIC.AX
sector,Basic Materials,NIC.AX
fullTimeEmployees,40000,NIC.AX
compensationRisk,3,NIC.AX
auditRisk,8,NIC.AX
longBusinessSummary,"Nickel Mines Limited produces and sells nickel pig iron used in the production of stainless steel. It holds an 80% interest in the Hengjaya Mineralindo Nickel Mine that covers an area of 5,983 hectares located in the Morowali Regency of Central Sulawesi, Indonesia; Ranger Nickel project; and Angel Nickel Project located in Indonesia. The company also has an option to acquire a 70% interest in the Oracle Nickel project. Nickel Mines Limited was incorporated in 2007 and is based in Sydney, Australia.",NIC.AX
city,Sydney,NIC.AX
phone,61 2 9300 3311,NIC.AX
state,NSW,NIC.AX
shareHolderRightsRisk,7,NIC.AX
compensationAsOfEpochDate,1609372800,NIC.AX
governanceEpochDate,1643673600,NIC.AX
boardRisk,10,NIC.AX
country,Australia,NIC.AX
website,https://www.nickelmines.com.au,NIC.AX
maxAge,86400,NIC.AX
overallRisk,9,NIC.AX
address1,66 Hunter Street,NIC.AX
fax,61 2 9221 6333,NIC.AX
industry,Other Industrial Metals & Mining,NIC.AX
address2,Level 2,NIC.AX
