Breakdown,Value,ticker
zip,6005,BML.AX
sector,Basic Materials,BML.AX
longBusinessSummary,"Boab Metals Limited explores for mineral tenements in Australia and Latin America. The company primarily explores for gold, copper, zinc, silver, and lead deposits. Its flagship property is the Sorby Hills Project located in the Kimberley Region of Western Australia. The company was formerly known as Pacifico Minerals Limited and changed its name to Boab Metals Limited in January 2021. Boab Metals Limited was incorporated in 2003 and is based in West Perth, Australia.",BML.AX
city,West Perth,BML.AX
phone,61 8 6268 0449,BML.AX
state,WA,BML.AX
compensationAsOfEpochDate,1640908800,BML.AX
country,Australia,BML.AX
website,https://www.boabmetals.com,BML.AX
maxAge,86400,BML.AX
address1,4 Clive Street,BML.AX
industry,Other Industrial Metals & Mining,BML.AX
