Breakdown,Value,ticker
zip,2259,OLI.AX
sector,Consumer Cyclical,OLI.AX
longBusinessSummary,"Oliver's Real Food Limited offers fresh and natural food products in Australia. It offers beverages comprising juices, hot chocolate, organic barista and iced coffee, organic tea, and smoothies; and breakfast products, such as pita pockets, apple and almond chia cup, banana bread, yoghurt cups, coconut chia cups, egg pots, fruit salads, gluten free banana bread, gluten free toasts, omelet on toasted sourdough, organic multi-fruit sourdough toast, and organic sourdough toast. The company also provides bliss balls, puddings, carrot bread, sandwiches, muffin, ditzy dipper, gluten-free cookies, no chicken nuggets, popcorns, rosemary baked potatoes, seasonal garden salad, seasonal garden salad with free range chicken, sweet potato strips, brownies, steamed soybeans and green beans, soups, and curry. It offers its products under the Oliver's and Red Dragon Organics brands through its owned stores, restaurants, wholesalers, retailers, and cafes, as well as franchisees and online. As of June 30, 2021, the company operated 24 stores. Oliver's Real Food Limited was incorporated in 2003 and is based in Wyong, Australia.",OLI.AX
city,Wyong,OLI.AX
phone,61 2 4353 8055,OLI.AX
state,NSW,OLI.AX
compensationAsOfEpochDate,1640908800,OLI.AX
country,Australia,OLI.AX
website,https://www.oliversrealfood.com.au,OLI.AX
maxAge,86400,OLI.AX
address1,10 Amsterdam Circuit,OLI.AX
industry,Restaurants,OLI.AX
