Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
researchDevelopment,,,,,GGG.AX
effectOfAccountingCharges,,,,,GGG.AX
incomeBeforeTax,-3076000,-2851000,-2829000,-2489000,GGG.AX
minorityInterest,,,,,GGG.AX
netIncome,-3076000,-2851000,-2829000,-2489000,GGG.AX
sellingGeneralAdministrative,2537000,1994000,2091000,1748000,GGG.AX
grossProfit,158000,64000,133000,127000,GGG.AX
ebit,-2933000,-2708000,-2724000,-2313000,GGG.AX
operatingIncome,-2933000,-2708000,-2724000,-2313000,GGG.AX
otherOperatingExpenses,554000,778000,766000,692000,GGG.AX
interestExpense,-24000,-29000,-29000,-29000,GGG.AX
extraordinaryItems,,,,,GGG.AX
nonRecurring,,,,,GGG.AX
otherItems,,,,,GGG.AX
incomeTaxExpense,0,0,0,0,GGG.AX
totalRevenue,158000,64000,133000,127000,GGG.AX
totalOperatingExpenses,3091000,2772000,2857000,2440000,GGG.AX
costOfRevenue,0,0,0,0,GGG.AX
totalOtherIncomeExpenseNet,-143000,-143000,-105000,-176000,GGG.AX
discontinuedOperations,,,,,GGG.AX
netIncomeFromContinuingOps,-3076000,-2851000,-2829000,-2489000,GGG.AX
netIncomeApplicableToCommonShares,-3076000,-2851000,-2829000,-2489000,GGG.AX
