Breakdown,Value,ticker
zip,2060,FCT.AX
sector,Technology,FCT.AX
longBusinessSummary,"Firstwave Cloud Technology Limited develops and sells Internet security software in Australia and internationally. It offers remote worker cyber security, a suite of enterprise grade cyber security protection; FirstCloud email security for email security for businesses; FirstCloud web security for eliminating online threats on websites; FirstCloud firewall security, an enterprise-grade next-generation firewall solution; and FirstCloud endpoint security, a cloud-delivered enterprise-grade endpoint security service. The company was founded in 2001 and is headquartered in North Sydney, Australia.",FCT.AX
city,North Sydney,FCT.AX
phone,61 2 9409 7000,FCT.AX
state,NSW,FCT.AX
compensationAsOfEpochDate,1640908800,FCT.AX
country,Australia,FCT.AX
website,https://www.firstwavecloud.com,FCT.AX
maxAge,86400,FCT.AX
address1,132 Arthur Street,FCT.AX
industry,Software—Infrastructure,FCT.AX
address2,Level 14,FCT.AX
