Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,GLA.AX
effectOfAccountingCharges,,,,,GLA.AX
incomeBeforeTax,-309910,-1122346,-755659,-432387,GLA.AX
minorityInterest,,,,,GLA.AX
netIncome,-309910,-1122346,-755659,-432387,GLA.AX
sellingGeneralAdministrative,311225,139233,368682,360274,GLA.AX
grossProfit,106420,0,0,0,GLA.AX
ebit,-288284,-1116579,-746150,-420273,GLA.AX
operatingIncome,-288284,-1116579,-746150,-420273,GLA.AX
otherOperatingExpenses,74426,31169,46951,47786,GLA.AX
interestExpense,,,,,GLA.AX
extraordinaryItems,,,,,GLA.AX
nonRecurring,,,,,GLA.AX
otherItems,,,,,GLA.AX
incomeTaxExpense,0,0,0,0,GLA.AX
totalRevenue,106420,0,0,0,GLA.AX
totalOperatingExpenses,394704,1116579,746150,420273,GLA.AX
costOfRevenue,0,0,0,0,GLA.AX
totalOtherIncomeExpenseNet,-21626,-5767,-9509,-12114,GLA.AX
discontinuedOperations,,,,,GLA.AX
netIncomeFromContinuingOps,-309910,-1122346,-755659,-432387,GLA.AX
netIncomeApplicableToCommonShares,-309910,-1122346,-755659,-432387,GLA.AX
