Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
investments,-1000000,-500000,-209000,-209000,HE8.AX
changeToLiabilities,-43699,-1556003,1073818,686633,HE8.AX
totalCashflowsFromInvestingActivities,-1343305,-5916871,-10629623,-7291983,HE8.AX
totalCashFromFinancingActivities,11004765,5232092,9518132,11666027,HE8.AX
changeToOperatingActivities,-307543,6500,6500,6500,HE8.AX
issuanceOfStock,11748026,5595048,10192813,13397831,HE8.AX
netIncome,-3743157,-8817519,-2830967,-2258262,HE8.AX
changeInCash,6855058,-5344360,-3032309,2808079,HE8.AX
totalCashFromOperatingActivities,-2806402,-4659581,-1920818,-1565965,HE8.AX
depreciation,1555,5770107,718,436,HE8.AX
changeToAccountReceivables,88125,-114916,-59887,33228,HE8.AX
otherCashflowsFromFinancingActivities,-743261,-362956,-674681,-1731804,HE8.AX
changeToNetincome,1198317,52250,-104500,-28000,HE8.AX
capitalExpenditures,-343305,-5416871,-10420623,-7291983,HE8.AX
