,0,1,ticker
0,Market Cap (intraday),529.28M,PRN.AX
1,Enterprise Value,1.03B,PRN.AX
2,Trailing P/E,40.86,PRN.AX
3,Forward P/E,7.08,PRN.AX
4,PEG Ratio (5 yr expected),,PRN.AX
5,Price/Sales (ttm),0.25,PRN.AX
6,Price/Book (mrq),0.41,PRN.AX
7,Enterprise Value/Revenue,0.49,PRN.AX
8,Enterprise Value/EBITDA,3.80,PRN.AX
