Breakdown,Value,ticker
zip,6000,KFM.AX
sector,Basic Materials,KFM.AX
longBusinessSummary,"Kingfisher Mining Limited operates as a copper and base metals exploration company. It holds interest in the Boolaloo, Kingfisher, Mick Well, and Arthur River projects located in the North West of Western Australia. The company was incorporated in 2018 and is headquartered in Perth, Australia.",KFM.AX
city,Perth,KFM.AX
phone,61 8 9481 0389,KFM.AX
state,WA,KFM.AX
compensationAsOfEpochDate,1640908800,KFM.AX
country,Australia,KFM.AX
website,https://www.kingfishermining.com.au,KFM.AX
maxAge,86400,KFM.AX
address1,London House,KFM.AX
fax,61 8 9463 6103,KFM.AX
industry,Other Precious Metals & Mining,KFM.AX
address2,Level 11 216 St Georges Terrace,KFM.AX
