,0,1,ticker
0,Market Cap (intraday),14.39M,CRB.AX
1,Enterprise Value,11.15M,CRB.AX
2,Trailing P/E,8.77,CRB.AX
3,Forward P/E,,CRB.AX
4,PEG Ratio (5 yr expected),,CRB.AX
5,Price/Sales (ttm),,CRB.AX
6,Price/Book (mrq),4.96,CRB.AX
7,Enterprise Value/Revenue,-2.79k,CRB.AX
8,Enterprise Value/EBITDA,-23.59,CRB.AX
