Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,AVZ.AX
effectOfAccountingCharges,,,,,AVZ.AX
incomeBeforeTax,-5537632,-5299858,-5263570,-5616964,AVZ.AX
minorityInterest,10527756,11690054,11615453,11108814,AVZ.AX
netIncome,-5401290,-5134821,-5144410,-5564666,AVZ.AX
sellingGeneralAdministrative,2232871,2052831,2201526,1647780,AVZ.AX
grossProfit,926507,0,0,169121,AVZ.AX
ebit,-4294685,-4505988,-4837985,-4139579,AVZ.AX
operatingIncome,-4294685,-4505988,-4837985,-4139579,AVZ.AX
otherOperatingExpenses,,-27542.0,-27542.0,-27542.0,AVZ.AX
interestExpense,-8266,-32965,-32965,-32965,AVZ.AX
extraordinaryItems,,,,,AVZ.AX
nonRecurring,,,,,AVZ.AX
otherItems,,,,,AVZ.AX
incomeTaxExpense,0,0,0,0,AVZ.AX
totalRevenue,926507,0,0,169121,AVZ.AX
totalOperatingExpenses,5221192,4505988,4837985,4308700,AVZ.AX
costOfRevenue,0,0,0,0,AVZ.AX
totalOtherIncomeExpenseNet,-1242947,-793870,-425585,-1477385,AVZ.AX
discontinuedOperations,,,,,AVZ.AX
netIncomeFromContinuingOps,-5537632,-5299858,-5263570,-5616964,AVZ.AX
netIncomeApplicableToCommonShares,-5401290,-5134821,-5144410,-5564666,AVZ.AX
