Breakdown,Value,ticker
zip,6000,AKM.AX
sector,Basic Materials,AKM.AX
longBusinessSummary,"Aspire Mining Limited engages in the exploration and development of metallurgical coal assets in Mongolia. The company holds 100% interest in the Ovoot coking coal project that consists of one mining license and two contiguous exploration licenses in approximately 130 square kilometers located in north-western Mongolia. It also holds a 90% interest in the Nuurstei coking coal project, as well as operates rail from the town of Erdenet to the Ovoot Coking Coal Railway in northern Mongolia. Aspire Mining Limited was incorporated in 2006 and is based in Perth, Australia.",AKM.AX
city,Perth,AKM.AX
phone,61 8 9287 4555,AKM.AX
state,WA,AKM.AX
compensationAsOfEpochDate,1640908800,AKM.AX
country,Australia,AKM.AX
website,https://www.aspiremininglimited.com,AKM.AX
maxAge,86400,AKM.AX
address1,190 St Georges Terrace,AKM.AX
fax,61 8 9321 4914,AKM.AX
industry,Coking Coal,AKM.AX
address2,Mezzanine Level,AKM.AX
