Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
investments,1337100.0,-763706.0,-8159.0,-1640.0,CAZ.AX
changeToLiabilities,-22941.0,-19359.0,-312693.0,150949.0,CAZ.AX
totalCashflowsFromInvestingActivities,-291601.0,19135820.0,-833097.0,16397.0,CAZ.AX
totalCashFromFinancingActivities,767550.0,-8178696.0,956000.0,2503966.0,CAZ.AX
issuanceOfStock,767550.0,821304.0,1050000.0,1858786.0,CAZ.AX
netIncome,716761.0,1719359.0,-1803888.0,-1472389.0,CAZ.AX
changeInCash,-491872.0,9248853.0,-637510.0,750957.0,CAZ.AX
totalCashFromOperatingActivities,-967821.0,-1708271.0,-760413.0,-1769406.0,CAZ.AX
depreciation,621420.0,408617.0,529246.0,647688.0,CAZ.AX
changeToAccountReceivables,-64459.0,11625.0,252820.0,-104811.0,CAZ.AX
changeToNetincome,-2218602.0,-3828513.0,574102.0,-48665.0,CAZ.AX
capitalExpenditures,-1688701.0,-961827.0,-944938.0,-1963.0,CAZ.AX
dividendsPaid,,-1743300.0,-1743300.0,-1743300.0,CAZ.AX
netBorrowings,,,-55000.0,730000.0,CAZ.AX
otherCashflowsFromFinancingActivities,,,-39000.0,-84820.0,CAZ.AX
changeToOperatingActivities,,,,-942178.0,CAZ.AX
