,0,1,ticker
0,Market Cap (intraday),16.63M,CAZ.AX
1,Enterprise Value,7.20M,CAZ.AX
2,Trailing P/E,23.68,CAZ.AX
3,Forward P/E,,CAZ.AX
4,PEG Ratio (5 yr expected),,CAZ.AX
5,Price/Sales (ttm),,CAZ.AX
6,Price/Book (mrq),0.96,CAZ.AX
7,Enterprise Value/Revenue,,CAZ.AX
8,Enterprise Value/EBITDA,8.93,CAZ.AX
