Breakdown,Value,ticker
zip,6009,TSC.AX
sector,Basic Materials,TSC.AX
longBusinessSummary,"Twenty Seven Co. Limited engages in mineral exploration activities in Western Australia and New South Wales. The company explores for gold, copper, lithium, uranium, and cobalt deposits. It holds interest in the Mt Dimer gold and silver, Yarbu, Rover, the Midas, Trident, and the Perseus projects. The company was formerly known as UraniumSA Limited and changed its name to Twenty Seven Co. Limited in July 2018. Twenty Seven Co. Limited was incorporated in 2006 and is based in Perth, Australia.",TSC.AX
city,Perth,TSC.AX
phone,61 8  9385 6911,TSC.AX
state,WA,TSC.AX
compensationAsOfEpochDate,1640908800,TSC.AX
country,Australia,TSC.AX
website,https://www.twentysevenco.com.au,TSC.AX
maxAge,86400,TSC.AX
address1,145 Stirling Hwy,TSC.AX
industry,Other Industrial Metals & Mining,TSC.AX
address2,Suite 17 Nedlands,TSC.AX
