Breakdown,Value,ticker
zip,4069,ORM.AX
sector,Basic Materials,ORM.AX
longBusinessSummary,"Orion Metals Limited engages in the exploration of rare earth elements. It explores for neodymium, gadolinium, europium, terbium, dysprosium, yttrium, lanthanum, cerium, copper, and gold. The company holds a 100% interest in the MT Surprise Project located in the north-east of Georgetown in north Queensland; and Top Camp Project located in the south of Cloncurry, north Queensland. Its properties also comprise the Mt Ramsay project located west of Gladstone, Queensland; and Tanami West project located West Tanami desert, North West Australia. The company was formerly known as Queensland Gold and Minerals Limited and changed its name to Orion Metals Limited in 2009. Orion Metals Limited was incorporated in 2001 and is based in Fig Tree Pocket, Australia.",ORM.AX
city,Fig Tree Pocket,ORM.AX
phone,61 4 1397 6908,ORM.AX
state,QLD,ORM.AX
compensationAsOfEpochDate,1640908800,ORM.AX
country,Australia,ORM.AX
website,https://www.orionmetals.com.au,ORM.AX
maxAge,86400,ORM.AX
address1,221 Jesmond Road,ORM.AX
industry,Other Industrial Metals & Mining,ORM.AX
