Breakdown,Value,ticker
zip,3000,KAM.AX
sector,Financial Services,KAM.AX
longBusinessSummary,"K2 Asset Management Holdings Ltd. is a publicly owned investment manager. The firm provides its services to retail, wholesale and institutional investors. It manages equity mutual funds for its clients. The firm invests in the public equity markets across the globe. K2 employs a top-down approach along with bottom-up stock picking approach. It conducts in-house research to make its investments. K2 Asset Management Holdings was founded in July 1999 and is based in Melbourne, Australia with additional office in Cottesloe, Australia, Sydney, Australia.",KAM.AX
city,Melbourne,KAM.AX
phone,61 3 9691 6111,KAM.AX
state,VIC,KAM.AX
compensationAsOfEpochDate,1640908800,KAM.AX
country,Australia,KAM.AX
website,https://www.k2am.com.au,KAM.AX
maxAge,86400,KAM.AX
address1,Level 32,KAM.AX
fax,61 3 9691 6170,KAM.AX
industry,Asset Management,KAM.AX
address2,101 Collins Street,KAM.AX
