Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,ticker
totalLiab,658614.0,2015373.0,935491.0,IXC.AX
totalStockholderEquity,32078676.0,24401968.0,11438322.0,IXC.AX
totalAssets,32737290.0,26417341.0,12373813.0,IXC.AX
commonStock,36413432.0,27017127.0,12609756.0,IXC.AX
retainedEarnings,-5876312.0,-3592401.0,-232122.0,IXC.AX
treasuryStock,1541556.0,977242.0,-939312.0,IXC.AX
cash,32716091.0,26300459.0,12170247.0,IXC.AX
totalCurrentLiabilities,658614.0,2015373.0,935491.0,IXC.AX
otherStockholderEquity,1541556.0,977242.0,-939312.0,IXC.AX
totalCurrentAssets,32737290.0,26417341.0,12255867.0,IXC.AX
netTangibleAssets,32078676.0,24401968.0,11320376.0,IXC.AX
netReceivables,21199.0,116882.0,85620.0,IXC.AX
accountsPayable,11333.0,30398.0,935491.0,IXC.AX
otherCurrentLiab,,1302427.0,,IXC.AX
intangibleAssets,,,117946.0,IXC.AX
