Breakdown,Value,ticker
zip,6005,MGX.AX
sector,Basic Materials,MGX.AX
fullTimeEmployees,355,MGX.AX
compensationRisk,10,MGX.AX
auditRisk,8,MGX.AX
longBusinessSummary,"Mount Gibson Iron Limited, together with its subsidiaries, engages in the mining, crushing, processing, transportation, and sale of hematite iron ore in Australia. The company primarily holds interests in the Extension Hill mine and Shine mine deposit in the Mid-West region of Western Australia, as well as operates haulage of the ore through road and rail for export from the Geraldton Port. It is also involved in the mining and direct shipment of hematite iron ore at the Koolan Island mine site in the Kimberley region of Western Australia; and the treasury management activities. Mount Gibson Iron Limited was incorporated in 1996 and is headquartered in West Perth, Australia.",MGX.AX
city,West Perth,MGX.AX
phone,61 8 9426 7500,MGX.AX
state,WA,MGX.AX
shareHolderRightsRisk,10,MGX.AX
compensationAsOfEpochDate,1640908800,MGX.AX
governanceEpochDate,1632614400,MGX.AX
boardRisk,10,MGX.AX
country,Australia,MGX.AX
website,https://www.mtgibsoniron.com.au,MGX.AX
maxAge,86400,MGX.AX
overallRisk,10,MGX.AX
address1,2 Kings Park Road,MGX.AX
fax,61 8 9485 2305,MGX.AX
industry,Steel,MGX.AX
address2,Level 1,MGX.AX
