,0,1,ticker
0,Market Cap (intraday),526.60M,MGX.AX
1,Enterprise Value,193.12M,MGX.AX
2,Trailing P/E,7.98,MGX.AX
3,Forward P/E,,MGX.AX
4,PEG Ratio (5 yr expected),,MGX.AX
5,Price/Sales (ttm),1.70,MGX.AX
6,Price/Book (mrq),0.73,MGX.AX
7,Enterprise Value/Revenue,0.64,MGX.AX
8,Enterprise Value/EBITDA,1.69,MGX.AX
