Breakdown,Value,ticker
zip,5000,BFC.AX
sector,Consumer Defensive,BFC.AX
longBusinessSummary,"Beston Global Food Company Limited, together with its subsidiaries, engages in the manufacture and sale of food and beverage products in Australia, Asia, Europe, and North America. It operates in four segments: Australian Dairy, Australian Meat, Australian Other, and International Other. The company owns milk production plants to produce cheese and other dairy products; and harvests, processes, packages, and distributes live, chilled, and frozen seafood; and produces and processes meat products. It also develops and produces health and food, beverage, and pharmaceutical products; processes spring water; and develops and commercializes end-to-end food traceability and anti-counterfeit technology solutions, as well as operates as a food e-commerce platform. Beston Global Food Company Limited was incorporated in 2014 and is based in Adelaide, Australia.",BFC.AX
city,Adelaide,BFC.AX
phone,61 8 8470 6500,BFC.AX
state,SA,BFC.AX
country,Australia,BFC.AX
website,https://www.bestonglobalfoods.com.au,BFC.AX
maxAge,86400,BFC.AX
address1,420 King William Street,BFC.AX
industry,Packaged Foods,BFC.AX
address2,Level 9,BFC.AX
