,0,1,ticker
0,Market Cap (intraday),61.33M,BFC.AX
1,Enterprise Value,92.45M,BFC.AX
2,Trailing P/E,,BFC.AX
3,Forward P/E,,BFC.AX
4,PEG Ratio (5 yr expected),,BFC.AX
5,Price/Sales (ttm),0.41,BFC.AX
6,Price/Book (mrq),0.80,BFC.AX
7,Enterprise Value/Revenue,0.82,BFC.AX
8,Enterprise Value/EBITDA,-3.80,BFC.AX
