Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,ALT.AX
effectOfAccountingCharges,,,,,ALT.AX
incomeBeforeTax,-1507406,-1620156,-2054174,-2159091,ALT.AX
minorityInterest,,,,,ALT.AX
netIncome,-1507406,-1620156,-2054174,-2159091,ALT.AX
sellingGeneralAdministrative,1030839,935028,1110247,1284852,ALT.AX
grossProfit,-316679,-710316,-895250,-847557,ALT.AX
ebit,-1446216,-1604973,-2029339,-2183880,ALT.AX
operatingIncome,-1446216,-1604973,-2029339,-2183880,ALT.AX
otherOperatingExpenses,,,,,ALT.AX
interestExpense,-58497,-227,-2776,-277,ALT.AX
extraordinaryItems,,,,,ALT.AX
nonRecurring,,,,,ALT.AX
otherItems,,,,,ALT.AX
incomeTaxExpense,0,0,0,0,ALT.AX
totalRevenue,801435,805905,811279,998189,ALT.AX
totalOperatingExpenses,2247651,2410878,2840618,3182069,ALT.AX
costOfRevenue,1118114,1516221,1706529,1845746,ALT.AX
totalOtherIncomeExpenseNet,-61190,-15183,-24835,24789,ALT.AX
discontinuedOperations,,,,,ALT.AX
netIncomeFromContinuingOps,-1507406,-1620156,-2054174,-2159091,ALT.AX
netIncomeApplicableToCommonShares,-1507406,-1620156,-2054174,-2159091,ALT.AX
