Breakdown,Value,ticker
zip,6005,MI6.AX
sector,Basic Materials,MI6.AX
longBusinessSummary,"Minerals 260 Limited operates as a mineral exploration company in Australia. The company intends to hold a 100% interest in the Moora gold-nickel-copper-PGE project; an option to earn a 51% interest in the Koojan gold-nickel-copper-PGE project; and interest in the Dingo Rocks project and tenement applications at Yalwest. The company was incorporated in 2021 and is based in West Perth, Australia. Minerals 260 Limited (ASX:MI6) operates independently of Liontown Resources Limited as of October 5, 2021.",MI6.AX
city,West Perth,MI6.AX
phone,61 8 6556 6020,MI6.AX
state,WA,MI6.AX
country,Australia,MI6.AX
website,https://minerals260.com.au,MI6.AX
maxAge,86400,MI6.AX
address1,1292 Hay Street,MI6.AX
industry,Other Precious Metals & Mining,MI6.AX
address2,Level 2,MI6.AX
