Breakdown,Value,ticker
zip,6005,TNR.AX
sector,Basic Materials,TNR.AX
longBusinessSummary,"Torian Resources Limited engages in the exploration, evaluation, and development of gold properties in Australia. The company's flagship project is the Mt Stirling project located in the north west of Leonora. The company was formerly known as Torian Resources NL and changed its name to Torian Resources Limited in May 2014. Torian Resources Limited was incorporated in 1981 and is based in West Perth, Australia.",TNR.AX
city,West Perth,TNR.AX
phone,61 8 9420 8208,TNR.AX
state,WA,TNR.AX
compensationAsOfEpochDate,1609372800,TNR.AX
country,Australia,TNR.AX
website,https://www.torianresources.com.au,TNR.AX
maxAge,86400,TNR.AX
address1,104 Colin Street,TNR.AX
fax,61 8 9322 4130,TNR.AX
industry,Gold,TNR.AX
