Breakdown,Value,ticker
zip,HM 12,IKW.AX
sector,Energy,IKW.AX
longBusinessSummary,"Ikwezi Mining Limited engages in the coal mining and development activities in South Africa. The company holds a 70% interest in the Newcastle project covering an area of 12,182 hectares located in KwaZulu-Natal Province. It also operates the Kliprand Colliery and Emoyeni coal bene?ciation plants located in the Dannhauser, KwaZulu-Natal Province. The company was incorporated in 2011 and is based in Hamilton, Bermuda.",IKW.AX
city,Hamilton,IKW.AX
compensationAsOfEpochDate,1640908800,IKW.AX
country,Bermuda,IKW.AX
website,https://ikwezimining.com,IKW.AX
maxAge,86400,IKW.AX
address1,Cedar House,IKW.AX
industry,Thermal Coal,IKW.AX
address2,3rd Floor 41 Cedar Avenue,IKW.AX
