Breakdown,Value,ticker
zip,3000,DUB.AX
sector,Technology,DUB.AX
fullTimeEmployees,200,DUB.AX
longBusinessSummary,"Dubber Corporation Limited operates a cloud based unified call recording and audio asset management platform in Europe, the Americas, and internationally. The company offers Dubber platform, a secure and scalable call recording solution. Its products suite includes Dubber You, a tool to search, play, edit, organize, and share conversations from any device; Dubber Teams that capture all conversations for managers and leaders needing central review and control over accurate recordings and data; Dubber Premier, a conversational intelligence tool; Dubber Compliance Editions for compliance teams and managers; and Voice Intelligence Cloud platform. The company also offers Dubber CallN that unified conversational data and recording - automating, analyzing, and distributing insights on customer conversations, agent performance, quality assurance, and others; Dubber Speik that provides PCI compliance for call recording; Dubber Notiv that syncs into meetings by recording, transcribing, and creating intelligent actions and tasks; and Dubber PCI, a DSS compliant phone payment solution. It serves, enterprises, small and medium businesses, financial services, government, education, heath care, and legal sectors. The company was formerly known as Crucible Gold Limited and changed its name to Dubber Corporation Limited in December 2014. Dubber Corporation Limited was incorporated in 1999 and is headquartered in Melbourne, Australia.",DUB.AX
city,Melbourne,DUB.AX
phone,61 3 8658 6111,DUB.AX
state,VIC,DUB.AX
compensationAsOfEpochDate,1640908800,DUB.AX
country,Australia,DUB.AX
website,https://www.dubber.net,DUB.AX
maxAge,86400,DUB.AX
address1,2 Russell Street,DUB.AX
fax,61 3 8080 6466,DUB.AX
industry,Software—Application,DUB.AX
address2,Level 5,DUB.AX
