Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-6273921,-5497489,505204,-282593,DUB.AX
totalCashflowsFromInvestingActivities,-12583787,1459756,-2541599,-163781,DUB.AX
netBorrowings,1846369,-189071,-189071,-189071,DUB.AX
totalCashFromFinancingActivities,47468850,10079914,26044191,14096101,DUB.AX
changeToOperatingActivities,-544376,-538012,172452,166183,DUB.AX
issuanceOfStock,48027123,10757495,27553570,14532751,DUB.AX
netIncome,-31697438,-18000260,-9648672,-11319101,DUB.AX
changeInCash,13632343,-1209364,13944697,4815771,DUB.AX
effectOfExchangeRate,10632,-64388,-1466,2966,DUB.AX
totalCashFromOperatingActivities,-17445773,-12684645,-9556429,-9119515,DUB.AX
depreciation,3045586,2051129,1571271,1569784,DUB.AX
otherCashflowsFromInvestingActivities,14364,1519606,-2480109,-134659,DUB.AX
changeToAccountReceivables,4306514,4996381,-2651995,-25364,DUB.AX
otherCashflowsFromFinancingActivities,-2404642,-488510,-1509379,-436650,DUB.AX
changeToNetincome,13717862,4303606,495311,771576,DUB.AX
capitalExpenditures,-250292,-127166,-61490,-29122,DUB.AX
