Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,DUB.AX
effectOfAccountingCharges,,,,,DUB.AX
incomeBeforeTax,-31979487,-18000260,-9648672,-11319101,DUB.AX
minorityInterest,,,,,DUB.AX
netIncome,-31697438,-18000260,-9648672,-11319101,DUB.AX
sellingGeneralAdministrative,4278125,3307808,2688417,3258662,DUB.AX
grossProfit,-12050577,-10016421,-6402208,-8004692,DUB.AX
ebit,-31398811,-18083113,-9532157,-11172807,DUB.AX
operatingIncome,-31398811,-18083113,-9532157,-11172807,DUB.AX
otherOperatingExpenses,-1817654,-1704277,-1750038,-1660331,DUB.AX
interestExpense,-1461481,-148836,-19081,-121921,DUB.AX
extraordinaryItems,,,,,DUB.AX
nonRecurring,,,,,DUB.AX
otherItems,,,,,DUB.AX
incomeTaxExpense,-282049,0,0,0,DUB.AX
totalRevenue,20437310,9799834,5614598,1502734,DUB.AX
totalOperatingExpenses,51836121,27882947,15146755,12675541,DUB.AX
costOfRevenue,32487887,19816255,12016806,9507426,DUB.AX
totalOtherIncomeExpenseNet,-580676,82853,-116515,-146294,DUB.AX
discontinuedOperations,,,,,DUB.AX
netIncomeFromContinuingOps,-31697438,-18000260,-9648672,-11319101,DUB.AX
netIncomeApplicableToCommonShares,-31697438,-18000260,-9648672,-11319101,DUB.AX
