Breakdown,Value,ticker
zip,3000,ACQ.AX
sector,Financial Services,ACQ.AX
longBusinessSummary,Acorn Capital Investment Fund Limited is an open ended equity mutual fund launched and managed by Acorn Capital Limited. The fund invests in public equity markets of Australia. It invests in the listed and unlisted microcap companies. The fund benchmarks its performance against S&P/ASX Small Ordinaries Accumulation Index. It invests in the companies operating across diversified sectors. Acorn Capital Investment Fund Limited was launched in 2014 and is domiciled in Australia.,ACQ.AX
city,Melbourne,ACQ.AX
phone,61 3 9639 0522,ACQ.AX
state,VIC,ACQ.AX
country,Australia,ACQ.AX
website,https://www.acorncapital.com.au/listed-investment-fund/about-acif.html,ACQ.AX
maxAge,86400,ACQ.AX
address1,Level 12,ACQ.AX
fax,61 3 9639 0515,ACQ.AX
industry,Asset Management,ACQ.AX
address2,90 Collins Street,ACQ.AX
