Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,ACQ.AX
effectOfAccountingCharges,,,,,ACQ.AX
incomeBeforeTax,38745000,2547000,-1388000,16758000,ACQ.AX
minorityInterest,,,,,ACQ.AX
netIncome,26848000,2041000,-567000,11902000,ACQ.AX
sellingGeneralAdministrative,4186000,2174000,1017000,1345000,ACQ.AX
grossProfit,43689000,4978000,-120000,18383000,ACQ.AX
ebit,39117000,2743000,-1235000,16955000,ACQ.AX
operatingIncome,39117000,2743000,-1235000,16955000,ACQ.AX
otherOperatingExpenses,386000,61000,98000,83000,ACQ.AX
interestExpense,,,,,ACQ.AX
extraordinaryItems,,,,,ACQ.AX
nonRecurring,,,,,ACQ.AX
otherItems,,,,,ACQ.AX
incomeTaxExpense,11897000,506000,-821000,4856000,ACQ.AX
totalRevenue,43689000,4978000,-120000,18383000,ACQ.AX
totalOperatingExpenses,4572000,2235000,1115000,1428000,ACQ.AX
costOfRevenue,0,0,0,0,ACQ.AX
totalOtherIncomeExpenseNet,-372000,-196000,-153000,-197000,ACQ.AX
discontinuedOperations,,,,,ACQ.AX
netIncomeFromContinuingOps,26848000,2041000,-567000,11902000,ACQ.AX
netIncomeApplicableToCommonShares,26848000,2041000,-567000,11902000,ACQ.AX
