Breakdown,Value,ticker
zip,6008,CNB.AX
sector,Basic Materials,CNB.AX
longBusinessSummary,"Carnaby Resources Limited engages in the exploration and development of mineral properties in Australia. The company explores for gold and copper deposits. It holds interests in the Pilbara Gold Projects covering an area of approximately 442 square kilometers located in the Mallina Basin; Greater Duchess Copper-Gold Projects covering an area of approximately 323 square kilometers located in Mount Isa Inlier, Queensland; and the Yilgarn Margin Copper-Gold Projects located in Western Australia. The company was formerly known as Berkut Minerals Limited and changed its name to Carnaby Resources Limited. Carnaby Resources Limited was incorporated in 2016 and is based in Subiaco, Australia.",CNB.AX
city,Subiaco,CNB.AX
phone,61 8 9320 2320,CNB.AX
state,WA,CNB.AX
compensationAsOfEpochDate,1640908800,CNB.AX
country,Australia,CNB.AX
website,https://carnabyresources.com.au,CNB.AX
maxAge,86400,CNB.AX
address1,78 Churchill Avenue,CNB.AX
fax,61 8 9320 2320,CNB.AX
industry,Other Precious Metals & Mining,CNB.AX
