Breakdown,Value,ticker
zip,6005,SRK.AX
sector,Basic Materials,SRK.AX
longBusinessSummary,"Strike Resources Limited operates as a mineral exploration company in Australia, Argentina, and Peru. The company primarily explores for iron ore, graphite, gold, and lithium deposits. Its flagship project is the Apurimac magnetite iron ore project covering an area of approximately 7,500 hectares located in the Southern Highlands of Peru. The company was incorporated in 1999 and is based in West Perth, Australia.",SRK.AX
city,West Perth,SRK.AX
phone,61 8 9214 9700,SRK.AX
state,WA,SRK.AX
compensationAsOfEpochDate,1640908800,SRK.AX
country,Australia,SRK.AX
website,https://strikeresources.com.au,SRK.AX
maxAge,86400,SRK.AX
address1,31 Ventnor Avenue,SRK.AX
fax,61 8 9214 9701,SRK.AX
industry,Other Industrial Metals & Mining,SRK.AX
address2,Level 2,SRK.AX
