Breakdown,Value,ticker
zip,6000,RR1.AX
sector,Basic Materials,RR1.AX
longBusinessSummary,"Reach Resources Limited engages in the exploration and evaluation of mineral resource projects in Australia. The company primarily explores for gold, as well as for nickel, cobalt, copper, and base metals. It holds interests in the Primrose gold project located in the northeast of Perth. The company was formerly known as Cervantes Corporation Limited. Reach Resources Limited was incorporated in 2001 and is headquartered in Perth, Australia.",RR1.AX
city,Perth,RR1.AX
phone,61 8 6268 2641,RR1.AX
state,WA,RR1.AX
compensationAsOfEpochDate,1640908800,RR1.AX
country,Australia,RR1.AX
website,https://www.reachresources.com.au,RR1.AX
maxAge,86400,RR1.AX
address1,216 St Georges Terrace,RR1.AX
industry,Gold,RR1.AX
address2,Level 4,RR1.AX
