Breakdown,Value,ticker
zip,3031,TRS.AX
sector,Consumer Defensive,TRS.AX
fullTimeEmployees,4000,TRS.AX
compensationRisk,8,TRS.AX
auditRisk,7,TRS.AX
longBusinessSummary,"The Reject Shop Limited engages in the retail of discount variety merchandise in Australia. The company offers grocery and confectionery products; home and garden products, such as cleaning, kitchen and dining, garden, hardware, home storage and organization, bedding, and home d̩cor products; health and wellbeing products comprising toiletries, fashion accessories, and clothing; pet care products; craft and stationery products; gifts, toys, and party products, such as cards and wraps, and partyware; and electrical accessories. As of June 27, 2021, it operated approximately 361 stores. The company was founded in 1981 and is headquartered in Melbourne, Australia.",TRS.AX
city,Melbourne,TRS.AX
phone,61 3 9371 5555,TRS.AX
state,VIC,TRS.AX
shareHolderRightsRisk,7,TRS.AX
compensationAsOfEpochDate,1640908800,TRS.AX
governanceEpochDate,1643673600,TRS.AX
boardRisk,7,TRS.AX
country,Australia,TRS.AX
website,https://www.rejectshop.com.au,TRS.AX
maxAge,86400,TRS.AX
overallRisk,8,TRS.AX
address1,245 Racecourse Road,TRS.AX
fax,61 3 9372 1211,TRS.AX
industry,Discount Stores,TRS.AX
address2,Kensington,TRS.AX
