Breakdown,Value,ticker
zip,3205,ALV.AX
sector,Basic Materials,ALV.AX
longBusinessSummary,"Alvo Minerals Limited operates as a base and precious metals exploration company in the Palmeiropolis region of central Brazil. The company explores for copper, zinc, lead, silver, and gold deposits, as well as nickel, copper, and platinum group element minerals. It holds an interest in the Palma project that covers an area of 51,177 hectares of granted exploration licenses and exploration license applications located in central Brazil. The company was incorporated in 2019 and is headquartered in South Melbourne, Australia.",ALV.AX
city,South Melbourne,ALV.AX
phone,61 3 9692 7222,ALV.AX
state,VIC,ALV.AX
compensationAsOfEpochDate,1609372800,ALV.AX
country,Australia,ALV.AX
website,https://www.alvo.com.au,ALV.AX
maxAge,86400,ALV.AX
address1,100 Albert Road,ALV.AX
industry,Other Precious Metals & Mining,ALV.AX
address2,Level 4,ALV.AX
