Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
intangibleAssets,2370000,1805000,1807000,540000,EBG.AX
totalLiab,37023000,32730000,32814000,28454000,EBG.AX
totalStockholderEquity,44751000,36175000,40964000,38553000,EBG.AX
otherCurrentLiab,1290000,868000,795000,1002000,EBG.AX
totalAssets,81774000,68905000,73778000,67007000,EBG.AX
commonStock,25938000,25938000,24128000,21812000,EBG.AX
retainedEarnings,8209000,3946000,6850000,7314000,EBG.AX
otherLiab,4467000,1938000,3916000,3988000,EBG.AX
treasuryStock,10604000,6291000,9986000,9427000,EBG.AX
otherAssets,35542000,32783000,33520000,31000000,EBG.AX
cash,1468000,693000,954000,983000,EBG.AX
totalCurrentLiabilities,4220000,2677000,3652000,2879000,EBG.AX
otherStockholderEquity,10604000,6291000,9986000,9427000,EBG.AX
propertyPlantEquipment,40704000,31696000,35628000,32732000,EBG.AX
totalCurrentAssets,3158000,2621000,2823000,2735000,EBG.AX
netTangibleAssets,42381000,34370000,39157000,38013000,EBG.AX
shortTermInvestments,29000,19000,60000,53000,EBG.AX
netReceivables,188000,731000,323000,179000,EBG.AX
longTermDebt,27885000,27824000,25034000,21587000,EBG.AX
inventory,1190000,1151000,1211000,1265000,EBG.AX
accountsPayable,2182000,1202000,2354000,1507000,EBG.AX
