Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,OBL.AX
effectOfAccountingCharges,,,,,OBL.AX
incomeBeforeTax,-32466000,33489000,-47662000,-8360000,OBL.AX
minorityInterest,430474000,431200000,296552000,175504000,OBL.AX
netIncome,-25451000,-11542000,-36098000,-11017000,OBL.AX
sellingGeneralAdministrative,17245000,15205000,12773000,7212000,OBL.AX
grossProfit,-38324000,-21988000,-22380000,-18417000,OBL.AX
ebit,-81351000,-64247000,-39413000,-29105000,OBL.AX
operatingIncome,-81351000,-64247000,-39413000,-29105000,OBL.AX
otherOperatingExpenses,21104000,9622000,3584000,2855000,OBL.AX
interestExpense,-1472000,-1336000,-117000,-86000,OBL.AX
extraordinaryItems,,,,,OBL.AX
nonRecurring,,,,,OBL.AX
otherItems,,,,,OBL.AX
incomeTaxExpense,-14035000,15890000,-11514000,-513000,OBL.AX
totalRevenue,16462000,26707000,4295000,2299000,OBL.AX
totalOperatingExpenses,97813000,90954000,43708000,31404000,OBL.AX
costOfRevenue,54786000,48695000,26675000,20716000,OBL.AX
totalOtherIncomeExpenseNet,48885000,97736000,-8249000,20745000,OBL.AX
discontinuedOperations,,,,,OBL.AX
netIncomeFromContinuingOps,-18431000,17599000,-36148000,-7847000,OBL.AX
netIncomeApplicableToCommonShares,-25451000,-11542000,-36098000,-11017000,OBL.AX
