,0,1,ticker
0,Market Cap (intraday),869.14M,OBL.AX
1,Enterprise Value,877.85M,OBL.AX
2,Trailing P/E,,OBL.AX
3,Forward P/E,,OBL.AX
4,PEG Ratio (5 yr expected),,OBL.AX
5,Price/Sales (ttm),5.05,OBL.AX
6,Price/Book (mrq),2.62,OBL.AX
7,Enterprise Value/Revenue,5.24,OBL.AX
8,Enterprise Value/EBITDA,-32.43,OBL.AX
