Breakdown,Value,ticker
zip,4014,FIJ.AX
sector,Consumer Defensive,FIJ.AX
longBusinessSummary,"Fiji Kava Limited operates as a medicinal kava company in Australia, Fiji, New Zealand, and the United States. It produces and sells noble kava extract capsules, instant powder mixes, and shots under the Fiji Kava and Taki Mai brand names. The company also sells its products through fijikava.com e-commerce platform. Fiji Kava Limited was incorporated in 2014 and is based in West End, Australia.",FIJ.AX
city,West End,FIJ.AX
phone,61 7 3844 1010,FIJ.AX
state,QLD,FIJ.AX
compensationAsOfEpochDate,1640908800,FIJ.AX
country,Australia,FIJ.AX
website,https://www.fijikava.com,FIJ.AX
maxAge,86400,FIJ.AX
address1,96 Victoria Street,FIJ.AX
fax,61 7 3844 1010,FIJ.AX
industry,Packaged Foods,FIJ.AX
