Breakdown,Value,ticker
zip,2000,RAN.AX
sector,Basic Materials,RAN.AX
longBusinessSummary,"Range International Limited manufactures and sells plastic pallets made from recycled mixed waste plastic. It sells its products under the Re>Pal brand in Indonesia, Australia, New Zealand, Thailand, the Philippines, and internationally. The company was founded in 2002 and is based in Sydney, Australia.",RAN.AX
city,Sydney,RAN.AX
phone,61 2 8072 1400,RAN.AX
state,NSW,RAN.AX
compensationAsOfEpochDate,1546214400,RAN.AX
country,Australia,RAN.AX
website,https://www.rangeinternational.com,RAN.AX
maxAge,86400,RAN.AX
address1,126 Phillip Street,RAN.AX
fax,61 2 9287 0350,RAN.AX
industry,Specialty Chemicals,RAN.AX
address2,Level 5,RAN.AX
