,0,1,ticker
0,Market Cap (intraday),95.56M,NOV.AX
1,Enterprise Value,54.87M,NOV.AX
2,Trailing P/E,,NOV.AX
3,Forward P/E,,NOV.AX
4,PEG Ratio (5 yr expected),,NOV.AX
5,Price/Sales (ttm),3.96,NOV.AX
6,Price/Book (mrq),13.79,NOV.AX
7,Enterprise Value/Revenue,3.33,NOV.AX
8,Enterprise Value/EBITDA,-6.21,NOV.AX
