Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,NOV.AX
effectOfAccountingCharges,,,,,NOV.AX
incomeBeforeTax,-11826000,-10913000,-4924554,-2069034,NOV.AX
minorityInterest,1969000,1969000,1969000,1969000,NOV.AX
netIncome,-11812000,-10960000,-4954313,-2069034,NOV.AX
sellingGeneralAdministrative,2738000,2035000,2459021,1463054,NOV.AX
grossProfit,-2438000,-2513000,-673324,358621,NOV.AX
ebit,-7742000,-5644000,-4353249,-1801605,NOV.AX
operatingIncome,-7742000,-5644000,-4353249,-1801605,NOV.AX
otherOperatingExpenses,,,831567.0,406509.0,NOV.AX
interestExpense,-1507000,-1367000,-75664,-22433,NOV.AX
extraordinaryItems,,,,,NOV.AX
nonRecurring,,,,,NOV.AX
otherItems,,,,,NOV.AX
incomeTaxExpense,17000,47000,29759,0,NOV.AX
totalRevenue,18429000,11858000,8890402,6345092,NOV.AX
totalOperatingExpenses,26171000,17502000,13243651,8146697,NOV.AX
costOfRevenue,20867000,14371000,9563726,5986471,NOV.AX
totalOtherIncomeExpenseNet,-4084000,-5269000,-571305,-267429,NOV.AX
discontinuedOperations,,,,,NOV.AX
netIncomeFromContinuingOps,-11843000,-10960000,-4954313,-2069034,NOV.AX
netIncomeApplicableToCommonShares,-11812000,-10960000,-4954313,-2069034,NOV.AX
